0,7.0,7.0,0,0
1,8.2,9.8,1.0,0.4
2,7.0,3.4,0.7,0.5
3,11.0,9.0,1.3,1.5
4,11.0,4.0,1.9,2.1
5,3.0,6.0,1.3,1.5
6,5.0,6.0,0,1.4
7,4.0,10.0,0.5,0.8
8,2.0,8.6,0.9,0.4
9,11.0,12.0,1.6,0.2
10,6.0,12.0,1.6,0
11,4.0,13.0,1,1.0
12,10.0,7.0,1.9,0.8
13,6.0,5.0,2.3,2.2
14,3.0,2.0,2.0,0.3
15,6.0,1.0,0,1.4
16,2.0,4.0,1.9,1.0
17,1.0,6.0,0.2,8.1
18,4.0,8.0,1.1,1.0
19,3.0,12.0,1.7,1.3
20,9.0,13.0,0.9,0
21,9.0,4.0,1.1,0.6
22,9.0,2.0,1.6,1.2
23,11.0,1.0,0,1.1
24,13.0,7.0,0.3,2.2
25,13.0,4.0,0.6,0.6
26,9.0,6.0,1.7,1.3
27,7.0,8.0,1.6,1.1
28,8.2,7.4,1.6,0.1
29,12.8,8.4,0,1.3
30,8.0,12.0,2.1,0
31,6.2,10.4,1.3,2.3
32,7.0,13.8,2.3,0.6
33,10.6,10.4,1.1,1.4
34,13.0,11.0,1.4,1.3
35,12.6,13.0,0.8,0.3
36,0.4,12.0,0.5,1.2
37,4.0,4.0,0,0.8
38,1.0,1.0,1.6,4.9
39,12.0,2.4,3.1,1.7
40,8.0,5.0,0.9,0
41,8.4,1.4,0.5,0.4
42,4.8,2.4,0.5,0.1
43,4.6,0.6,0.7,0.7
44,2.2,2.8,1.8,0.4
45,1.2,7.6,1.6,1.9
46,0.4,9.6,0.1,1.4
47,1.6,11.2,1.3,1.6
48,2.6,10.4,5.6,0.3
49,1.2,13.6,0,0.3
50,9.4,9.4,1.3,0
51,9.8,11.6,1.0,1.2
52,5.4,8.6,0.9,1.6
53,7.4,6.2,1.4,0.7
54,11.4,5.8,1.8,5.8
55,12.6,4.6,0.2,0.7
56,10.6,2.4,0.6,0.1
57,6.4,2.4,0.7,1.4
58,7.2,5.2,1.8,2.1
59,4.2,4.8,1.4,0.9
60,3.4,6.8,0.3,0
61,2.4,4.8,0,1.5
62,4.8,11.6,1.9,1.0
63,5.4,13.8,1.0,1.8
64,3.0,15.4,0.9,2.3
65,12.4,15.4,2.0,0.1
66,9.8,14.6,1.2,0.1
67,13.4,1.0,1.2,0.1
68,11.2,7.8,6.6,0.5
69,7.4,9.4,0.6,0.2
70,7.4,11.2,0.5,0
71,11.4,13.6,1.5,0.3
72,9.4,3.2,1.2,0.6
73,8.8,3.4,0.9,5.6
74,9.2,2.6,0,1.8
75,9.8,2.2,1.8,0.1
76,9.8,8.4,1.3,1.7
77,10.6,8.6,1.4,2.3
78,12.2,10.4,0.3,2.2
79,11.4,9.6,2.3,2.0
80,11.2,7.4,0.6,0
81,11.0,10.8,1.3,2.0
82,3.0,9.4,1.6,1.2
83,2.8,7.4,1.1,0.2
84,2.2,6.2,0.7,0.2
85,3.2,4.4,7.1,0.5
86,0.8,3.6,4.5,1.5
87,5.6,3.6,1.3,2.3
88,5.2,10.4,0.9,1.1
89,5.2,7.0,1.5,0.9
90,6.2,13.4,0.3,0
91,3.0,3.8,0.1,0.8
92,4.4,4.4,0.2,1.6
93,3.6,4.8,2.2,0.9
94,5.2,5.4,1.3,7.9
95,5.0,4.8,2.0,1.3
96,4.4,5.4,0,0.1
97,5.0,4.2,1.2,1.1
98,3.8,4.2,1.0,0.3
99,4.0,5.2,0.9,0.8
100,3.6,3.6,1.7,0
101,7.0,7.0,0,0
