0,7.2,12.8,0,0
1,18.8,9.4,0.3,1.6
2,2.0,4.6,1.2,1.2
3,3.2,9.2,4.3,8.5
4,5.0,15.8,0.4,0.6
5,8.2,6.0,1.1,1.6
6,16.2,9.0,2.0,0
7,2.8,15.8,2.1,1.5
8,8.4,11.2,1.0,1.9
9,18.0,3.4,2.0,1.4
10,8.2,7.8,1.3,1.2
11,4.2,2.8,0,0.1
12,8.2,9.2,1.6,0
13,13.0,19.2,1.7,2.3
14,2.6,9.8,1.1,0.5
15,4.2,2.8,3.6,5.6
16,11.4,0.4,0.6,1.5
17,2.8,8.4,1.7,0.2
18,13.2,12.4,2.1,2.1
19,11.6,19.2,1.1,0
20,1.0,10.2,1.7,1.1
21,8.2,10.0,0,1.6
22,10.0,19.8,1.0,0.1
23,16.8,17.0,1.9,0.5
24,19.4,18.0,2.1,1.3
25,9.4,15.2,2.3,0.9
26,2.2,10.8,1.9,2.0
27,12.0,19.4,0,0.7
28,12.0,17.8,6.4,0.4
29,11.6,13.6,0.7,2.2
30,6.0,18.6,1.1,0.5
31,1.8,12.0,0,1.9
32,9.4,8.8,2.2,2.1
33,3.8,8.0,1.2,0.7
34,3.0,8.0,1.2,1.8
35,17.6,4.2,7.5,0
36,6.6,11.6,0.2,0.1
37,4.2,10.2,1.5,0.2
38,11.4,1.4,1.8,1.6
39,16.2,1.2,1.3,1.2
40,9.8,1.2,0.3,0.1
41,10.2,15.6,2.0,2.0
42,1.8,12.4,1.4,0
43,16.8,7.2,0,0.9
44,19.0,15.2,1.0,0.6
45,17.8,8.8,9.6,4.3
46,2.0,9.8,1.0,0.9
47,13.8,3.2,0.7,0.7
48,15.0,13.2,1.2,2.2
49,19.4,2.2,7.4,0.9
50,14.8,13.8,0.5,0.9
51,0.2,2.8,1.8,1.5
52,19.2,18.2,1.7,1.8
53,9.2,4.4,0,1.3
54,14.8,18.4,1.2,0
55,7.2,12.8,0,0
