0,6.2,14.6,0,0
1,2.2,13.4,1.9,0.4
2,10.4,19.2,0.2,1.8
3,16.2,5.8,1.2,1.8
4,19.4,12.4,2.0,1.1
5,14.2,1.0,0.6,0.1
6,1.2,11.2,1.7,1.1
7,9.6,10.0,0.8,2.1
8,18.2,3.4,0,0.3
9,9.8,13.6,0.2,0.8
10,17.0,5.8,0.8,0
11,2.2,3.2,0.5,0.6
12,14.8,19.6,4.7,6.7
13,11.2,7.4,2.2,0.6
14,2.6,16.2,1.4,2.0
15,13.2,16.0,1.7,0
16,19.2,11.0,2.3,2.0
17,7.2,3.4,1.5,1.4
18,6.4,4.6,2.1,1.3
19,1.2,2.6,0.2,0.6
20,12.8,6.0,8.4,2.9
21,17.4,1.0,1.0,1.6
22,15.0,12.2,2.0,1.3
23,8.0,14.4,0.6,2.2
24,0.2,8.8,0,6.8
25,12.0,19.0,1.0,2.2
26,5.4,9.8,0.6,2.0
27,3.0,6.6,1.3,2.2
28,9.2,10.6,2.1,0.8
29,5.6,8.6,7.4,4.3
30,0.6,1.8,1.1,0
31,0.2,20.0,1.6,2.1
32,10.6,9.2,0.8,0.7
33,19.6,1.6,0,1.9
34,1.2,5.0,1.1,0.1
35,1.4,16.2,2.2,1.0
36,19.2,17.6,1.7,1.1
37,0.4,7.0,2.2,7.5
38,6.4,18.8,1.7,1.2
39,19.0,18.8,0.8,2.3
40,1.8,2.2,2.3,0
41,19.2,3.2,0,1.4
42,18.0,13.6,0.3,0.1
43,6.6,6.2,1.8,0.2
44,1.2,11.8,0,0.5
45,6.2,14.6,0,0
