0,6.0,8.0,0,0
1,7.4,10.4,0.7,1.6
2,9.8,9.8,7.0,2.1
3,10.4,12.8,1.6,0.1
4,4.0,5.2,0.9,0
5,8.0,6.0,2.1,0.2
6,4.2,9.4,1.5,6.8
7,3.4,12.6,1.9,1.9
8,6.2,12.4,2.3,2.3
9,10.4,6.6,0,1.2
10,10.2,4.2,0.5,1.8
11,8.4,8.2,1.9,1.9
12,6.2,6.4,1.4,0.6
13,1.0,5.0,2.3,0.9
14,2.4,8.4,2.1,1.9
15,7.2,3.2,0,1.5
16,10.4,8.2,1.5,0
17,5.4,4.6,0.3,0.7
18,3.4,6.6,7.1,0.7
19,2.6,2.6,0.9,0.6
20,11.4,11.6,1.4,0.2
21,12.4,8.4,0,1.6
22,8.4,11.4,0.8,2.2
23,3.2,11.4,1.6,1.7
24,1.6,10.4,1.0,2.2
25,1.4,7.6,1.4,0
26,5.4,13.6,0,0.5
27,6.0,9.6,1.5,1.0
28,8.6,13.4,1.4,2.2
29,11.6,9.6,0.6,1.7
30,11.6,5.4,1.9,0.5
31,7.4,13.8,1.1,1.4
32,7.6,9.2,1.2,1.8
33,9.2,2.0,2.3,0
34,12.2,6.6,1.3,1.8
35,12.4,12.6,1.7,1.1
36,12.6,13.8,0.6,1.6
37,6.4,4.4,0.9,8.9
38,9.0,7.0,1.5,0.4
39,11.8,3.0,1.4,1.5
40,1.0,1.2,0.7,0
41,2.0,3.4,6.7,1.0
42,4.2,2.0,1.3,2.2
43,1.0,12.8,1.1,1.6
44,6.0,3.0,1.6,1.4
45,7.8,2.0,0,1.1
46,6.4,7.8,0.5,1.4
47,5.0,6.4,1.2,1.0
48,5.0,11.0,1.7,0.4
49,9.6,5.6,1.8,2.0
50,11.2,7.4,1.0,1.7
51,6.0,8.0,0,0
