 0,13.8,12.6,0,0
1,0.6,7.0,1.2,1.7
2,14.2,15.8,0.5,0.3
3,0.2,9.4,0.8,7.1
4,2.2,3.0,1.2,1.2
5,17.4,4.6,1.8,2.0
6,7.4,6.6,1.2,0.3
7,17.4,5.8,1.1,1.7
8,7.0,16.2,1.9,1.6
9,11.0,14.2,2.3,0
10,8.2,10.2,0.8,2.1
11,18.6,1.8,0,1.8
12,2.2,9.8,0.1,0.9
13,15.0,17.8,0.5,0.3
14,15.0,13.8,1.7,1.7
15,19.4,19.0,1.3,0.3
16,3.0,2.6,0.9,1.3
17,12.6,19.0,1.3,1.5
18,9.4,8.2,0,0.4
19,9.0,8.2,0.5,0
20,17.8,8.6,5.6,0.7
21,9.0,11.8,0.9,1.9
22,19.0,4.6,2.0,1.0
23,3.8,16.6,2.1,0.4
24,14.2,13.8,0.8,6.7
25,5.4,3.8,1.2,0.8
26,3.4,11.4,1.3,0.2
27,18.6,3.0,0,0.9
28,11.8,5.8,0.4,0.8
29,7.0,7.8,1.9,0
30,6.6,10.2,6.5,1.5
31,12.2,4.2,0.7,0.2
32,17.8,10.6,0.3,1.2
33,6.6,17.0,0.2,1.5
34,7.4,7.4,0,1.0
35,4.2,18.2,1.3,2.2
36,13.4,19.0,1.4,1.3
37,12.2,3.0,1.4,1.1
38,13.8,12.6,0,0
