0,8.4,13.6,0,0
1,15.4,19.4,0.5,0.9
2,5.6,12.8,2.3,0.7
3,15.4,7.8,1.4,0.7
4,6.4,6.6,1.3,7
5,6.4,1.6,0.8,0.5
6,8.4,18.4,0,1.8
7,1.6,0.6,1.9,0.1
8,1.4,2.8,1.0,2.1
9,16.4,3.4,1.8,0
10,9.6,2.6,2.0,0.2
11,10.6,16.4,0.5,0.5
12,7.8,5.4,0.9,1.3
13,1.4,4.8,2.3,1.2
14,13.4,19.6,0.9,1.4
15,10.8,10.4,1.8,0.1
16,14.4,8.6,1.0,1.0
17,14.6,0.6,0,0.9
18,11.8,15.4,1.3,2.1
19,11.6,19.4,1.4,0
20,4.6,8.6,0.8,0.2
21,13.6,19.6,1.0,1.1
22,9.4,12.4,1.9,1.4
23,10.4,14.4,1.4,1.0
24,6.4,17.6,1.3,2.1
25,7.8,1.4,1.4,1.6
26,3.4,1.6,0,2.1
27,7.6,1.4,2.3,0.4
28,11.6,14.8,1.5,6
29,16.4,13.4,0.8,0
30,8.4,1.4,2.0,2.2
31,13.6,16.4,6.4,1.0
32,1.4,9.6,0.3,0.7
33,8.4,13.6,0,0
