0,9.4,1.0,0,0
1,0.2,3.8,2.0,1.4
2,19.4,7.0,1.4,7.1
3,4.6,15.8,0.5,2.0
4,15.4,17.4,1.1,1.9
5,0.6,1.8,2.2,2.2
6,1.0,5.4,6.5,0.9
7,8.2,10.6,0,1.9
8,10.2,17.4,1.8,0.1
9,13.4,14.6,1.0,0
10,17.8,9.0,7.6,2.1
11,14.2,19.8,1.4,1.2
12,2.2,0.2,2.2,1.0
13,17.0,17.0,0,0.4
14,11.4,2.2,1.1,0.7
15,11.4,17.0,1.8,0.9
16,14.2,6.6,1.2,1.8
17,12.2,2.6,1.5,1.7
18,7.8,3.0,2.3,2.1
19,2.6,11.8,1.6,0
20,8.6,19.8,1.4,1.3
21,17.4,14.6,0,1.2
22,2.2,7.4,0.5,0.4
23,4.2,2.2,1.2,1.1
24,15.4,16.2,0.8,6.9
25,0.6,12.6,1.6,1.7
26,9.4,19.0,1.2,1.5
27,10.6,15.0,1.5,0.9
28,14.6,11.0,0.9,0.6
29,16.2,14.2,0.2,0
30,17.8,15.0,1.0,0.2
31,2.2,1.8,0.2,0.8
32,5.4,7.4,0.3,1.9
33,19.0,11.8,2.0,0.2
34,12.6,12.6,0,0.1
35,7.4,4.2,1.3,0.9
36,6.6,9.4,7.5,1.1
37,4.6,12.6,2.3,2.1
38,2.6,11.0,0.8,1.6
39,9.4,18.6,1.6,0
40,9.0,8.6,0.9,2.1
41,16.6,1.4,1.4,1.7
42,13.8,18.2,0.4,2.0
43,2.6,2.2,0,1.3
44,7.4,3.0,0.7,0.6
45,10.6,11.8,1.6,1.3
46,19.4,16.6,1.8,0.7
47,15.0,6.2,1.6,0.7
48,9.4,1.0,0,0
