0,3.0,3.8,0,0
1,0.2,9.8,0.1,1.6
2,17.4,5.0,1.4,6.1
3,13.8,13.0,1.5,1.7
4,18.6,18.2,1.1,0.1
5,6.6,6.2,4.8,0.4
6,14.2,12.2,0.2,0.5
7,5.8,1.8,2.2,0.2
8,18.6,1.4,0.7,1.7
9,11.0,9.4,1.8,0
10,4.6,2.6,0,1.9
11,3.8,9.4,1.2,0.3
12,11.4,12.6,2.1,0.1
13,1.0,19.0,0.2,0.6
14,13.0,8.6,1.4,0.5
15,13.8,0.2,0.9,0.2
16,0.6,5.0,0,1.2
17,3.8,18.2,0.4,0.5
18,4.2,16.2,1.9,2.0
19,13.4,18.2,0.2,0
20,8.2,4.6,2.0,1.3
21,3.8,15.0,1.5,2.0
22,3.0,15.8,1.1,1.2
23,15.8,9.4,0.6,0.2
24,3.8,13.0,4.3,1.2
25,5.4,9.8,0,1.0
26,5.8,3.4,1.3,1.5
27,5.0,13.0,0.8,1.2
28,11.8,10.2,1.5,0.4
29,5.4,19.0,1.8,0
30,4.2,18.2,0,2.3
31,12.2,16.6,2.1,0.6
32,3.0,16.6,1.2,5.7
33,6.2,17.4,0.2,0.8
34,14.2,8.2,2.3,1.4
35,18.2,4.2,1.1,1.2
36,3.0,3.8,0,0
