0,15.0,11.0,0,0
1,1.4,15.0,1.2,2.1
2,15.4,0.2,7.6,2.0
3,10.2,5.0,0,6.6
4,16.2,5.0,2.0,0.9
5,11.8,7.4,0.2,0.3
6,18.6,9.0,0,1.1
7,8.6,4.2,2.0,0.7
8,7.0,10.6,0.7,1.7
9,15.4,12.6,1.0,0
10,7.4,2.6,1.5,1.3
11,7.4,10.2,0.7,1.1
12,5.4,6.2,8.4,0.5
13,19.0,6.2,1.0,1.8
14,17.4,8.6,1.2,0.7
15,4.6,13.0,2.3,0.5
16,1.8,10.2,1.3,6.9
17,14.6,16.2,1.9,0.1
18,0.6,0.2,0.9,0.9
19,8.2,12.2,1.2,0
20,5.8,16.2,0,0.1
21,10.2,19.0,0.9,0.2
22,9.8,5.0,2.2,1.0
23,16.2,10.6,1.8,0.4
24,1.4,10.2,1.9,1.8
25,4.2,1.0,2.0,0.8
26,18.2,7.0,1.2,1.0
27,3.4,16.2,1.0,1.7
28,12.2,13.8,0.4,1.7
29,5.4,19.4,2.0,0
30,16.6,4.6,0,0.1
31,4.2,18.6,1.3,1.7
32,11.8,6.2,1.2,1.6
33,5.4,10.6,0.3,0.9
34,1.8,18.2,0.7,2.0
35,2.2,5.4,1.8,0.2
36,11.8,8.2,0.3,7.3
37,13.4,0.2,2.3,2.0
38,15.4,7.8,0.1,1.2
39,9.4,5.8,1.7,0
40,0.6,17.8,1.3,1.9
41,6.6,17.4,0.6,1.8
42,3.4,9.0,2.2,1.9
43,18.2,8.2,0,2.0
44,4.6,0.6,2.1,2.3
45,19.4,12.2,0.2,0.2
46,15.0,11.0,0,0
