0,14.6,7.8,0,0
1,13.4,18.2,2.3,1.6
2,7.8,4.2,0.3,2.2
3,0.6,1.8,1.2,0.4
4,19.4,3.0,1.5,0.4
5,18.2,13.0,1.5,1.2
6,11.0,15.0,6.4,0.6
7,11.0,14.2,0.7,0.9
8,11.4,17.0,0,0.5
9,4.2,3.0,1.3,0
10,9.4,11.4,0.5,1.3
11,10.2,19.4,0.7,0.6
12,2.2,2.2,0.5,2.2
13,8.6,11.8,1.4,1.0
14,12.6,13.8,1.3,2.3
15,11.0,15.4,0.5,2.0
16,7.0,2.2,1.2,0.3
17,5.4,18.2,0,1.2
18,9.8,5.0,0.9,0
19,5.8,18.6,1.6,1.6
20,14.2,5.4,1.3,1.4
21,6.2,8.6,1.6,7.1
22,5.4,1.8,1.3,0.7
23,13.4,19.8,1.2,1.3
24,17.4,16.2,2.0,0.5
25,4.6,16.2,2.3,1.7
26,17.8,6.6,0,5.6
27,14.2,18.2,0.3,0.7
28,3.8,15.4,1.5,1.7
29,13.0,15.4,1.2,0.2
30,17.4,15.8,1.9,0
31,3.8,16.6,0.4,0.7
32,0.2,11.8,1.5,1.2
33,11.0,1.4,0.1,1.9
34,14.6,7.8,0,0
