0,15.2,15.0,0,0
1,12.0,2.8,1.1,2.0
2,9.2,1.0,2.0,0.2
3,18.2,2.8,7.6,1.6
4,14.0,19.0,1.7,0.9
5,17.2,6.2,0,0.7
6,4.0,0.0,1.7,0.2
7,8.2,11.0,0.1,0.4
8,4.2,3.0,1.5,0.1
9,9.2,0.2,1.6,0
10,19.0,9.0,2.2,1.4
11,3.2,17.8,0.2,0.9
12,8.2,0.2,2.2,1.0
13,12.0,18.8,1.3,0.4
14,11.0,5.0,2.0,1.5
15,14.2,8.2,0,0.2
16,7.8,7.0,2.1,7.5
17,12.2,14.0,7.6,1.6
18,16.0,7.2,1.2,1.0
19,20.0,5.2,0.5,0
20,13.0,17.0,1.1,1.7
21,8.0,10.2,0,1.9
22,3.8,14.2,2.1,1.4
23,6.8,10.0,1.7,1.3
24,7.2,12.2,1.2,1.5
25,13.8,10.0,1.2,0.4
26,12.2,18.8,1.5,1.2
27,3.8,2.2,2.1,0.3
28,10.2,18.2,0,1.6
29,12.2,10.8,0.2,0
30,15.2,18.0,1.7,0.7
31,8.2,15.0,1.6,2.1
32,7.0,20.0,1.5,0.9
33,0.2,8.0,1.3,0.1
34,3.0,18.2,1.2,0.7
35,4.2,2.2,2.2,2.2
36,15.8,16.2,1.6,2.2
37,6.8,7.2,2.8,8.9
38,14.8,19.8,1.6,1.2
39,15.0,2.8,0.2,0
40,13.0,10.8,0.6,0.8
41,11.0,2.0,0.2,0.1
42,20.0,1.2,0.6,1.8
43,19.8,18.2,1.0,2.0
44,5.0,17.2,1.1,1.8
45,15.0,3.2,0.1,1.0
46,6.0,9.0,8.3,2.1
47,4.2,17.0,0,2.0
48,15.0,16.0,2.1,0.6
49,14.2,7.0,0.7,0
50,11.2,16.2,0.1,1.3
51,5.0,15.2,0.6,0.7
52,17.0,15.2,1.3,1.8
53,12.0,6.8,1.7,1.7
54,8.2,8.8,4.0,7.1
55,1.2,11.0,1.3,1.9
56,12.0,10.8,1.3,0.4
57,8.0,19.2,1.3,1.8
58,4.0,14.2,0,0.6
59,18.8,9.0,0.5,0
60,6.2,8.2,2.2,0.3
61,8.0,9.8,1.7,1.1
62,11.2,16.0,0.6,1.1
63,15.2,15.0,0,0
