0,5.0,10.2,0,0
1,7.0,1.4,1.2,0.2
2,18.6,15.0,1.2,0.6
3,10.6,19.0,4.6,8.3
4,10.2,16.2,0.7,1.1
5,10.2,11.0,0,0.9
6,0.2,13.4,2.0,0.1
7,1.8,4.6,1.0,1.3
8,15.0,1.4,1.8,2.2
9,3.0,19.4,6.6,0
10,15.8,1.0,0,2.3
11,1.8,3.8,2.2,7.1
12,7.8,0.2,1.1,1.2
13,9.4,0.2,0.9,0.6
14,6.6,19.4,1.2,1.1
15,5.4,16.6,1.1,1.0
16,16.6,15.8,0,1.0
17,3.4,11.8,2.3,1.2
18,9.4,3.8,0.7,1.4
19,11.4,1.8,0.1,0
20,17.4,8.2,9.6,6.8
21,11.0,5.0,1.0,2.3
22,4.2,18.2,0,2.0
23,4.2,2.6,2.2,0.3
24,13.4,0.2,2.1,0.1
25,11.8,4.2,1.7,0.8
26,0.2,15.0,0.2,2.1
27,6.6,17.0,1.5,0.9
28,5.0,4.2,1.6,1.4
29,9.0,5.8,1.4,0
30,12.6,15.4,2.3,2.1
31,0.2,15.4,0,1.9
32,15.4,8.2,0.2,0.3
33,7.0,2.2,1.2,4.9
34,1.8,15.4,1.8,0.9
35,12.2,17.4,0.5,1.7
36,11.8,18.2,1.9,1.6
37,12.6,15.8,1.5,1.8
38,19.4,13.4,0.8,0.4
39,1.8,9.0,0.6,0
40,18.6,4.2,1.4,1.5
41,16.6,14.2,1.3,1.8
42,19.0,11.4,0.5,2.1
43,6.2,13.8,1.2,2.1
44,15.4,3.4,6.5,0.4
45,12.6,11.4,0.2,1.5
46,0.6,12.6,0,1.9
47,2.2,13.8,1.4,0.3
48,1.4,1.8,0.2,1.2
49,7.4,13.0,1.3,0
50,15.0,16.6,1.0,0.1
51,3.0,10.6,0.6,0.7
52,13.8,1.0,0.6,1.5
53,13.8,5.4,1.2,0.1
54,1.0,3.8,2.1,5.1
55,9.8,6.2,2.0,1.3
56,15.4,3.4,1.2,1.1
57,3.0,1.4,0.4,1.9
58,18.2,7.8,1.9,1.0
59,15.8,3.4,1.4,0
60,13.4,15.0,0,2.3
61,18.6,10.2,0.2,1.2
62,5.0,6.6,1.6,1.7
63,1.8,3.8,2.3,0.2
64,0.6,13.0,1.4,0.9
65,5.0,10.2,0,0
