0,8.0,8.0,0,0
1,4.4,4.4,1.8,1.7
2,7.2,5.2,1.3,1.4
3,4.2,9.0,1.1,8.9
4,9.0,7.0,1.5,0.8
5,11.0,4.0,2.1,0.2
6,6.6,6.8,1.9,1.6
7,10.0,10.0,0,1.0
8,11.0,9.0,1.6,0.9
9,5.2,11.8,1.4,2.0
10,8.0,13.2,1.3,0
11,11.0,13.0,6.7,1.1
12,7.0,10.2,1.6,2.0
13,12.4,7.0,0,0.3
14,12.4,11.4,8.1,0.5
15,12.4,4.8,0.8,1.7
16,4.2,7.2,1.9,1.8
17,6.6,8.8,2.0,0.7
18,1.8,11.2,0,1.0
19,12.4,9.6,1.5,1.1
20,13.2,2.8,2.2,0
21,8.8,2.6,1.4,1.9
22,5.2,2.6,0,1.5
23,2.2,5.6,0.6,1.9
24,1.4,8.6,1.3,0.3
25,3.4,12.8,1.4,1.3
26,8.2,9.2,1.8,0.2
27,11.0,6.8,0,0.1
28,7.0,3.2,1.4,2.3
29,10.4,5.2,1.3,0.4
30,8.6,5.2,1.1,0
31,6.2,15.2,1.2,1.7
32,4.4,10.6,0,1.3
33,5.2,5.8,1.3,0.7
34,10.0,8.0,1.9,8.1
35,11.0,10.0,1.0,0.8
36,10.8,2.0,1.2,1.2
37,12.0,3.0,1.4,0.1
38,9.4,13.2,1.2,0.5
39,6.0,12.0,1.6,1.6
40,6.0,10.0,7.3,0
41,2.4,3.4,1.5,1.4
42,3.0,2.8,1.1,1.0
43,3.2,3.8,1.8,0.7
44,4.2,9.6,1.7,0.6
45,10.0,6.0,2.1,1.8
46,10.2,8.4,1.3,2.2
47,10.0,3.0,1.9,1.7
48,9.6,4.2,2.0,2.1
49,2.4,7.6,0.5,1.7
50,3.0,11.2,2.2,0
51,5.8,7.8,1.2,0.9
52,10.8,7.6,1.9,1.9
53,11.0,11.4,2.2,2.2
54,13.4,8.2,1.6,1.8
55,2.0,14.0,0,2.1
56,1.2,5.0,1.3,0.5
57,13.0,5.4,1.4,1.3
58,8.0,12.0,2.1,0.8
59,14.0,12.8,1.2,0.2
60,12.8,0.8,1.3,0
61,7.2,1.2,1.5,0.8
62,6.0,4.0,1.8,0.5
63,4.0,6.0,1.1,1.0
64,3.0,1.0,1.4,6.6
65,10.0,14.0,0.9,2.1
66,11.4,14.4,5.7,1.6
67,9.0,8.4,1.5,2.1
68,7.6,6.6,1.0,0.1
69,10.0,0.8,0.8,0.7
70,13.2,1.6,1.1,0
71,11.8,1.0,0.3,0.1
72,7.0,12.0,0.1,1.1
73,5.4,4.8,0.6,7.3
74,8.0,4.0,0,1.9
75,8.0,7.4,2.0,1.0
76,8.0,8.0,0,0
