0,1.8,7.0,0,0
1,8.6,3.8,0.5,1.5
2,15.8,7.0,1.2,0.5
3,18.6,1.4,0.3,6.8
4,2.6,7.0,2.0,0.1
5,13.4,2.6,0,0.9
6,6.2,15.4,2.3,1.6
7,16.2,1.4,1.5,1.5
8,5.4,9.8,0.3,2.2
9,5.4,7.0,2.0,0.8
10,13.8,4.6,1.6,0
11,6.2,10.2,0.9,0.7
12,5.4,5.4,0,0.8
13,3.0,16.6,0.3,1.4
14,1.4,7.0,5.4,1.9
15,10.6,5.0,1.4,0.5
16,15.0,2.6,0.6,1.6
17,9.4,9.8,0.6,1.9
18,5.0,6.6,1.3,1.4
19,0.2,4.6,0.5,0.1
20,9.0,2.2,0.3,0
21,0.2,9.4,0.3,0.4
22,18.6,3.0,2.0,1.3
23,8.2,1.8,0,5.9
24,15.0,11.0,2.2,0.4
25,0.6,0.2,1.0,1.2
26,10.2,13.4,1.2,0.5
27,11.4,18.2,2.0,2.2
28,4.2,19.4,6.4,1.2
29,11.0,2.6,0.6,0.3
30,0.6,14.2,0.1,0
31,7.4,3.8,0.2,1.2
32,14.6,4.2,0,0.7
33,3.8,3.8,0.7,1.9
34,15.0,14.6,0.6,0.4
35,18.6,9.8,1.2,0.8
36,8.2,17.4,1.9,2.2
37,19.4,14.6,0.4,1.1
38,9.0,5.8,0.7,2.1
39,1.8,7.0,0,0
