0,8.0,8.0,0,0
1,4.4,4.4,1.8,0.6
2,7.2,5.2,1.3,0
3,4.2,9.0,1.1,1.0
4,9.0,7.0,1.5,1.6
5,11.0,4.0,2.1,0.2
6,6.6,6.8,1.9,0
7,10.0,10.0,0,2.2
8,11.0,9.0,1.6,0.3
9,5.2,11.8,1.4,2.1
10,8.0,13.2,1.3,0.5
11,11.0,13.0,7.7,1.1
12,7.0,10.2,1.6,0.9
13,12.4,7.0,1.2,6.9
14,12.4,11.4,7.1,2.0
15,12.4,4.8,0,1.1
16,4.2,7.2,1.9,2.0
17,6.6,8.8,2.0,0.9
18,1.8,11.2,1.3,1.7
19,12.4,9.6,1.5,0.9
20,13.2,2.8,2.2,1.2
21,8.8,2.6,1.4,0
22,5.2,2.6,0,1.2
23,2.2,5.6,0.6,1.3
24,1.4,8.6,1.3,0.8
25,3.4,12.8,1.4,1.2
26,8.2,9.2,1.8,2.2
27,11.0,6.8,1.7,1.9
28,7.0,3.2,1.4,0
29,10.4,5.2,1.3,0.2
30,8.6,5.2,2.2,0.5
31,6.2,15.2,1.2,0.3
32,4.4,10.6,1.4,0.2
33,5.2,5.8,1.3,6.5
34,10.0,8.0,1.9,1.4
35,11.0,10.0,1.0,0.8
36,10.8,2.0,1.2,0.7
37,12.0,3.0,1.4,1.3
38,9.4,13.2,1.2,0.1
39,6.0,12.0,1.6,2.3
40,6.0,10.0,8.3,0.6
41,2.4,3.4,1.5,0.3
42,3.0,2.8,0,1.8
43,3.2,3.8,1.8,1.7
44,4.2,9.6,1.7,0
45,10.0,6.0,2.1,1.9
46,10.2,8.4,1.3,1.9
47,10.0,3.0,1.9,0.8
48,9.6,4.2,2.0,2.1
49,2.4,7.6,0,0.8
50,8.0,8.0,0,0
